Utility Bill Date,Facility Name,Account Number,Line Item Type Name,Line Item Usage,Line Item Cost,Account Financial Code 1,Account Financial Code 2,Line Item Start Date,Line Item End Date,Facility Number,Line Item Category Name,Meter Type Name
7/1/24,77 W College St - Conservatory Central,41-00339-1,Water-Usage (CF),3000,293.7,"1567	",,6/1/24,7/1/24,"113	",Usage,Potable
7/1/24,77 W College St - Conservatory Central,41-00340-1,Sewer-Usage (CF),900,63.99,"1567	",,6/1/24,7/1/24,"113	",Usage,N/A
7/1/24,77 W College St - Conservatory Central,41-00340-1,Water-Usage (CF),900,88.11,"1567	",,6/1/24,7/1/24,"113	",Usage,Potable
7/1/24,77 W College St - Conservatory Central,41-00341-1 - Con,Demand,0,0,"1567	","7303	",6/1/24,7/1/24,"113	",Demand,Grid Purchased
7/1/24,77 W College St - Conservatory Central,41-00341-1 - Con,Electric-Usage (KWH),142560,17288.52,"1567	","7303	",6/1/24,7/1/24,"113	",Usage,Grid Purchased
7/1/24,77 W College St - Kohl Building,41-00341-1 - Kohl,Demand,0,0,"1595	","7303	",6/1/24,7/1/24,"199	",Demand,Grid Purchased
7/1/24,77 W College St - Kohl Building,41-00341-1 - Kohl,Electric-Usage (KWH),35640,4322.13,"1595	","7303	",6/1/24,7/1/24,"199	",Usage,Grid Purchased
7/1/24,77 W College St - Robertson Hall,41-00350-1,Sewer-Usage (CF),1200,85.32,"1567	",,6/1/24,7/1/24,"238	",Usage,N/A
7/1/24,77 W College St - Robertson Hall,41-00350-1,Water-Usage (CF),1200,117.48,"1567	",,6/1/24,7/1/24,"238	",Usage,Potable
7/1/24,77 W College St - Bibbins Hall,41-00361-1,Sewer-Usage (CF),3200,227.52,"1567	",,6/1/24,7/1/24,"239	",Usage,N/A
7/1/24,77 W College St - Bibbins Hall,41-00361-1,Water-Usage (CF),3200,313.28,"1567	",,6/1/24,7/1/24,"239	",Usage,Potable
7/1/24,2 S Professor St - Talcott Hall,41-00370-1,Sewer-Usage (CF),600,42.66,"6226	",,6/1/24,7/1/24,"182	",Usage,N/A
7/1/24,2 S Professor St - Talcott Hall,41-00370-1,Water-Usage (CF),600,58.74,"6226	",,6/1/24,7/1/24,"182	",Usage,Potable
7/1/24,2 S Professor St - Talcott Hall,41-00371-1,Sewer-Usage (CF),1200,117.48,"6226	",,6/1/24,7/1/24,"182	",Usage,N/A
7/1/24,2 S Professor St - Talcott Hall,41-00371-1,Water-Usage (CF),1200,85.32,"6226	",,6/1/24,7/1/24,"182	",Usage,Potable
7/1/24,2 S Professor St - Talcott Hall,41-00385-1,Demand,0,0,"6226	","7303	",6/1/24,7/1/24,"182	",Demand,Grid Purchased
7/1/24,2 S Professor St - Talcott Hall,41-00385-1,Electric-Usage (KWH),9200,1201.94,"6226	","7303	",6/1/24,7/1/24,"182	",Usage,Grid Purchased
7/1/24,113 W College St - Harkness House,41-00390-1,Electric-Usage (KWH),6250,876.5,"6210	",,6/1/24,7/1/24,"128	",Usage,Grid Purchased
7/1/24,113 W College St - Harkness House,41-00390-1,Sewer-Usage (CF),0,21.33,"6210	",,6/1/24,7/1/24,"128	",Usage,N/A
7/1/24,113 W College St - Harkness House,41-00390-1,Water-Usage (CF),0,29.37,"6210	",,6/1/24,7/1/24,"128	",Usage,Potable
7/1/24,113 W College St - Harkness House,41-00391-1,Sewer-Usage (CF),1100,78.21,"6210	",,6/1/24,7/1/24,"128	",Usage,N/A
7/1/24,113 W College St - Harkness House,41-00391-1,Water-Usage (CF),1100,107.69,"6210	",,6/1/24,7/1/24,"128	",Usage,Potable
7/1/24,30 S Professor St - Baldwin Cottage,41-00410-1,Sewer-Usage (CF),0,21.33,"6204	",,6/1/24,7/1/24,"101	",Usage,N/A
7/1/24,30 S Professor St - Baldwin Cottage,41-00410-1,Water-Usage (CF),0,29.37,"6204	",,6/1/24,7/1/24,"101	",Usage,Potable
7/1/24,30 S Professor St - Baldwin Cottage,41-00411-1,Sewer-Usage (CF),300,29.37,"6204	",,6/1/24,7/1/24,"101	",Usage,N/A
7/1/24,30 S Professor St - Baldwin Cottage,41-00411-1,Water-Usage (CF),300,21.33,"6204	",,6/1/24,7/1/24,"101	",Usage,Potable
7/1/24,78 S Professor St,41-00425-1,Sewer-Usage (CF),0,21.33,"1832	",,6/1/24,7/1/24,"247	",Usage,N/A
7/1/24,78 S Professor St,41-00425-1,Water-Usage (CF),0,29.37,"1832	",,6/1/24,7/1/24,"247	",Usage,Potable
7/1/24,128 Forest St - Orchard Studios,41-00430-1,Electric-Usage (KWH),333,59.11,"1547	",,6/1/24,7/1/24,"162	",Usage,Grid Purchased
7/1/24,128 Forest St - Orchard Studios,41-00430-1,Sewer-Usage (CF),500,35.55,"1547	",,6/1/24,7/1/24,"162	",Usage,N/A
7/1/24,128 Forest St - Orchard Studios,41-00430-1,Water-Usage (CF),500,48.95,"1547	",,6/1/24,7/1/24,"162	",Usage,Potable
7/1/24,121 Elm St - South Hall,41-00440-1,Demand,0,0,"6224	",,6/1/24,7/1/24,"176	",Demand,Grid Purchased
7/1/24,121 Elm St - South Hall,41-00440-1,Electric-Usage (KWH),29200,3845.64,"6224	",,6/1/24,7/1/24,"176	",Usage,Grid Purchased
7/1/24,121 Elm St - South Hall,41-00440-1,Sewer-Usage (CF),2100,149.31,"6224	",,6/1/24,7/1/24,"176	",Usage,N/A
7/1/24,121 Elm St - South Hall,41-00440-1,Water-Usage (CF),2100,205.59,"6224	",,6/1/24,7/1/24,"176	",Usage,Potable
7/1/24,121 Elm St - South Hall,41-00441-1,Sewer-Usage (CF),4000,284.4,"6224	",,6/1/24,7/1/24,"176	",Usage,N/A
7/1/24,121 Elm St - South Hall,41-00441-1,Water-Usage (CF),4000,391.6,"6224	",,6/1/24,7/1/24,"176	",Usage,Potable
7/1/24,122 Elm St - A J Lewis Center - Enviro Studies,41-00442-1,Sewer-Usage (CF),300,21.33,"1580	",,6/1/24,7/1/24,"88	",Usage,N/A
7/1/24,122 Elm St - A J Lewis Center - Enviro Studies,41-00442-1,Water-Usage (CF),300,29.37,"1580	",,6/1/24,7/1/24,"88	",Usage,Potable
7/1/24,93 Elm St - Fairchild House,41-00450-1,Demand,0,0,"6208	","7303	",6/1/24,7/1/24,"121	",Demand,Grid Purchased
7/1/24,93 Elm St - Fairchild House,41-00450-1,Electric-Usage (KWH),14360,1950.66,"6208	","7303	",6/1/24,7/1/24,"121	",Usage,Grid Purchased
7/1/24,93 Elm St - Fairchild House,41-00460-1,Sewer-Usage (CF),400,28.44,"6208	",,6/1/24,7/1/24,"121	",Usage,N/A
7/1/24,93 Elm St - Fairchild House,41-00460-1,Water-Usage (CF),400,39.16,"6208	",,6/1/24,7/1/24,"121	",Usage,Potable
7/1/24,93 Elm St - Fairchild House,41-00461-1,Sewer-Usage (CF),0,21.33,"6208	",,6/1/24,7/1/24,"121	",Usage,N/A
7/1/24,93 Elm St - Fairchild House,41-00461-1,Water-Usage (CF),0,29.37,"6208	",,6/1/24,7/1/24,"121	",Usage,Potable
7/1/24,104 S Professor St - Kade Dorm,41-00470-1,Demand,0,0,"6242	",,6/1/24,7/1/24,"134	",Demand,Grid Purchased
7/1/24,104 S Professor St - Kade Dorm,41-00470-1,Electric-Usage (KWH),13920,1810.78,"6242	",,6/1/24,7/1/24,"134	",Usage,Grid Purchased
7/1/24,104 S Professor St - Kade Dorm,41-00470-1,Sewer-Usage (CF),10500,-24.9,"6242	",,6/1/24,7/1/24,"134	",Usage,N/A
7/1/24,104 S Professor St - Kade Dorm,41-00470-1,Water-Usage (CF),10500,-34.25,"6242	",,6/1/24,7/1/24,"134	",Usage,Potable
7/1/24,104 S Professor St - Kade Dorm,41-00471-1,Sewer-Usage (CF),700,49.77,"6242	",,6/1/24,7/1/24,"134	",Usage,N/A
7/1/24,104 S Professor St - Kade Dorm,41-00471-1,Water-Usage (CF),700,68.53,"6242	",,6/1/24,7/1/24,"134	",Usage,Potable
7/1/24,126 Forest St - Lord Saunders Dorm,41-00480-1,Demand,0,0,"6240	",,6/1/24,7/1/24,"156	",Demand,Grid Purchased
7/1/24,126 Forest St - Lord Saunders Dorm,41-00480-1,Electric-Usage (KWH),15200,2111.61,"6240	",,6/1/24,7/1/24,"156	",Usage,Grid Purchased
7/1/24,126 Forest St - Lord Saunders Dorm,41-00480-1,Sewer-Usage (CF),2800,199.08,"6240	",,6/1/24,7/1/24,"156	",Usage,N/A
7/1/24,126 Forest St - Lord Saunders Dorm,41-00480-1,Water-Usage (CF),2800,274.12,"6240	",,6/1/24,7/1/24,"156	",Usage,Potable
7/1/24,126 Forest St - Lord Saunders Dorm,41-00481-1,Sewer-Usage (CF),2800,199.08,"6240	",,6/1/24,7/1/24,"156	",Usage,N/A
7/1/24,126 Forest St - Lord Saunders Dorm,41-00481-1,Water-Usage (CF),2800,274.12,"6240	",,6/1/24,7/1/24,"156	",Usage,Potable
7/1/24,134 S Professor St - Allencroft,41-00490-1,Electric-Usage (KWH),749,114.21,"6202	",,6/1/24,7/1/24,"93	",Usage,Grid Purchased
7/1/24,134 S Professor St - Allencroft,41-00490-1,Sewer-Usage (CF),0,21.33,"6202	",,6/1/24,7/1/24,"93	",Usage,N/A
7/1/24,134 S Professor St - Allencroft,41-00490-1,Water-Usage (CF),0,29.37,"6202	",,6/1/24,7/1/24,"93	",Usage,Potable
7/1/24,207 S Professor St - Old Barrows Dorm,41-00510-1,Electric-Usage (KWH),928,150.66,"6232	",,6/1/24,7/1/24,"161	",Usage,Grid Purchased
7/1/24,207 S Professor St - Old Barrows Dorm,41-00510-1,Sewer-Usage (CF),0,21.33,"6232	",,6/1/24,7/1/24,"161	",Usage,N/A
7/1/24,207 S Professor St - Old Barrows Dorm,41-00510-1,Water-Usage (CF),0,29.37,"6232	",,6/1/24,7/1/24,"161	",Usage,Potable
7/1/24,207 S Professor St - Old Barrows Dorm,41-00511-1,Sewer-Usage (CF),0,29.37,"6232	",,6/1/24,7/1/24,"161	",Usage,N/A
7/1/24,207 S Professor St - Old Barrows Dorm,41-00511-1,Water-Usage (CF),0,21.33,"6232	",,6/1/24,7/1/24,"161	",Usage,Potable
7/1/24,216 S Professor St - Johnson House,41-00520-1,Electric-Usage (KWH),949,153.44,"6212	",,6/1/24,7/1/24,"133	",Usage,Grid Purchased
7/1/24,216 S Professor St - Johnson House,41-00520-1,Sewer-Usage (CF),300,21.33,"6212	",,6/1/24,7/1/24,"133	",Usage,N/A
7/1/24,216 S Professor St - Johnson House,41-00520-1,Water-Usage (CF),300,29.37,"6212	",,6/1/24,7/1/24,"133	",Usage,Potable
7/1/24,154 N Main St - Keep Cottage,41-00530-1,Electric-Usage (KWH),2351,326.23,"6214	","7303	",6/1/24,7/1/24,"136	",Usage,Grid Purchased
7/1/24,154 N Main St - Keep Cottage,41-00540-1,Sewer-Usage (CF),0,21.33,"6214	",,6/1/24,7/1/24,"136	",Usage,N/A
7/1/24,154 N Main St - Keep Cottage,41-00540-1,Water-Usage (CF),0,29.37,"6214	",,6/1/24,7/1/24,"136	",Usage,Potable
7/1/24,154 N Main St - Keep Cottage,41-00541-1,Sewer-Usage (CF),700,49.77,"6214	",,6/1/24,7/1/24,"136	",Usage,N/A
7/1/24,154 N Main St - Keep Cottage,41-00541-1,Water-Usage (CF),700,68.53,"6214	",,6/1/24,7/1/24,"136	",Usage,Potable
7/1/24,87 N Main St - Allen Memorial Art Museum,41-00560-1,Demand,0,0,"1532	",,6/1/24,7/1/24,"92	",Demand,Grid Purchased
7/1/24,87 N Main St - Allen Memorial Art Museum,41-00560-1,Electric-Usage (KWH),121200,15097,"1532	",,6/1/24,7/1/24,"92	",Usage,Grid Purchased
7/1/24,87 N Main St - Allen Memorial Art Museum,41-00560-1,Sewer-Usage (CF),7800,554.58,"1532	",,6/1/24,7/1/24,"92	",Usage,N/A
7/1/24,87 N Main St - Allen Memorial Art Museum,41-00560-1,Water-Usage (CF),7800,763.62,"1532	",,6/1/24,7/1/24,"92	",Usage,Potable
7/1/24,87 N Main St - Allen Memorial Art Museum,41-00570-1,Electric-Usage (KWH),793,120.04,"1532	",,6/1/24,7/1/24,"92	",Usage,Grid Purchased
7/1/24,87 N Main St - Allen Memorial Art Museum,41-00570-1,Sewer-Usage (CF),200,21.33,"1532	",,6/1/24,7/1/24,"92	",Usage,N/A
7/1/24,87 N Main St - Allen Memorial Art Museum,41-00570-1,Water-Usage (CF),200,29.37,"1532	",,6/1/24,7/1/24,"92	",Usage,Potable
7/1/24,67 N Main St - Hall Auditorium,41-00590-1,Demand,0,0,"1564	",,6/1/24,7/1/24,"126	",Demand,Grid Purchased
7/1/24,67 N Main St - Hall Auditorium,41-00590-1,Electric-Usage (KWH),67000,8919.48,"1564	",,6/1/24,7/1/24,"126	",Usage,Grid Purchased
7/1/24,67 N Main St - Hall Auditorium,41-00590-1,Sewer-Usage (CF),25900,1841.49,"1564	",,6/1/24,7/1/24,"126	",Usage,N/A
7/1/24,67 N Main St - Hall Auditorium,41-00590-1,Water-Usage (CF),25900,2535.61,"1564	",,6/1/24,7/1/24,"126	",Usage,Potable
7/1/24,47 N Main St - Hall Auditorium Annex,41-00591-1,Water-Usage (CF),0,29.37,"1564	","7304	",6/1/24,7/1/24,"127	",Usage,Potable
7/1/24,110 E College St - Tank Hall,41-00602-1,Sewer-Usage (CF),1000,71.1,"6228	",,6/1/24,7/1/24,"183	",Usage,N/A
7/1/24,110 E College St - Tank Hall,41-00602-1,Water-Usage (CF),1000,97.9,"6228	",,6/1/24,7/1/24,"183	",Usage,Potable
7/1/24,110 E College St - Tank Hall,41-00610-1,Electric-Usage (KWH),2720,374.94,"6228	","7303	",6/1/24,7/1/24,"183	",Usage,Grid Purchased
7/1/24,110 E College St - Tank Hall,41-00612-1,Sewer-Usage (CF),0,21.33,"6228	",,6/1/24,7/1/24,"183	",Usage,N/A
7/1/24,110 E College St - Tank Hall,41-00612-1,Water-Usage (CF),0,29.37,"6228	",,6/1/24,7/1/24,"183	",Usage,Potable
7/1/24,173 W Lorain St - Custodial,41-00613-1,Trash (City Charges),0,8196.51,"1961	","7207	",6/1/24,7/1/24,"205	",Charges,Refuse
7/1/24,12500 N Professor St - Solar Array,41-00700-2,Electric-Usage (KWH),1200,173.94,"499561	","7303	",6/1/24,7/1/24,"306	",Usage,Grid Purchased
7/1/24,12500 N Professor St - Solar Array,41-00700-2,Previous Balance,0,1.98,"499561	","7303	",6/1/24,7/1/24,"306	",Charges,Grid Purchased
7/1/24,39 W College St - OC Conservatory Admissions,42-00921-1,Trash (City Charges),0,147.83,"1537	","7207	",6/1/24,7/1/24,,Charges,Refuse
7/1/24,19 E College St - Apollo,42-00938-1,Trash (City Charges),0,98.55,"1135	","7207	",6/1/24,7/1/24,"259	",Charges,Refuse
7/1/24,169 N Professor St - Kahn Hall,43-00097-1,Demand,0,0,"6222	","7303	",6/1/24,7/1/24,"135	",Demand,Grid Purchased
7/1/24,169 N Professor St - Kahn Hall,43-00097-1,Electric-Usage (KWH),17360,2388.17,"6222	","7303	",6/1/24,7/1/24,"135	",Usage,Grid Purchased
7/1/24,122 Elm St - A J Lewis Center - Enviro Studies,43-00443-1,Demand,0,0,"1580	","7303	",6/1/24,7/1/24,"88	",Demand,Onsite Generated Solar
7/1/24,122 Elm St - A J Lewis Center - Enviro Studies,43-00443-1,Electric-Usage (KWH),-960,135.66,"1580	","7303	",6/1/24,7/1/24,"88	",Usage,Onsite Generated Solar
7/2/24,176 N Professor St - East Hall,41-00060-1,Demand,0,0,"6256	",,6/3/24,7/2/24,"120	",Demand,Grid Purchased
7/2/24,176 N Professor St - East Hall,41-00060-1,Electric-Usage (KWH),11760,1514.62,"6256	",,6/3/24,7/2/24,"120	",Usage,Grid Purchased
7/2/24,176 N Professor St - East Hall,41-00060-1,Sewer-Usage (CF),500,35.55,"6256	",,6/3/24,7/2/24,"120	",Usage,N/A
7/2/24,176 N Professor St - East Hall,41-00060-1,Water-Usage (CF),500,48.95,"6256	",,6/3/24,7/2/24,"120	",Usage,Potable
7/3/24,148 N Professor St - Barnard House,41-00070-1,Sewer-Usage (CF),200,21.33,"6274	",,6/5/24,7/3/24,"102	",Usage,N/A
7/3/24,148 N Professor St - Barnard House,41-00070-1,Water-Usage (CF),200,29.37,"6274	",,6/5/24,7/3/24,"102	",Usage,Potable
7/3/24,167 Woodland St - Noah Hall,41-00192-1,Sewer-Usage (CF),100,21.33,"6258	",,6/5/24,7/3/24,"158	",Usage,N/A
7/3/24,167 Woodland St - Noah Hall,41-00192-1,Water-Usage (CF),100,29.37,"6258	",,6/5/24,7/3/24,"158	",Usage,Potable
7/3/24,77 W College St - Kohl Building,41-00402-1,Sewer-Usage (CF),1400,99.54,"1595	",,6/1/24,7/3/24,"199	",Usage,N/A
7/3/24,77 W College St - Kohl Building,41-00402-1,Water-Usage (CF),1400,137.06,"1595	",,6/1/24,7/3/24,"199	",Usage,Potable
7/10/24,134 S Professor St - Allencroft,"200419886	",Charges,0,0,"6202	","7302	",6/10/24,7/10/24,"93	",Charges,N/A
7/10/24,126 Forest St - Lord Saunders Dorm,"200420005	",Charges,0,1.83,"6240	","7302	",6/10/24,7/10/24,"156	",Charges,N/A
7/10/24,96 S Professor St - Harvey Dorm,"200420006	",Charges,0,0,"6242	","7302	",6/10/24,7/10/24,"129	",Charges,N/A
7/10/24,78 S Professor St,"200420008	",Charges,0,0,"1832	","7302	",6/10/24,7/10/24,"247	",Charges,N/A
7/10/24,93 Elm St - Fairchild House,"200420012	",Charges,0,10.97,"6208	","7302	",6/10/24,7/10/24,"121	",Charges,N/A
7/10/24,121 Elm St - South Hall,"200420013	",Charges,0,18.28,"6224	","7302	",6/10/24,7/10/24,"176	",Charges,N/A
7/10/24,128 Forest St - Orchard Studios,"200420014	",Charges,0,3.66,"1547	","7302	",6/10/24,7/10/24,"162	",Charges,N/A
7/10/24,137 Elm St,"200420015	",Charges,0,1.83,"1852	","7302	",6/10/24,7/10/24,"15	",Charges,N/A
7/10/24,2 S Professor St - Talcott Hall,"200420093	",Charges,0,0,"6226	","7302	",6/10/24,7/10/24,"182	",Charges,N/A
7/10/24,30 S Professor St - Baldwin Cottage,"200420094	",Charges,0,0,"6204	","7302	",6/10/24,7/10/24,"101	",Charges,N/A
7/10/24,113 W College St - Harkness House,"200420185	",Charges,0,0,"6210	","7302	",6/10/24,7/10/24,"128	",Charges,N/A
7/10/24,135 W College St,"200420187	",Charges,0,1.83,"1839	","7302	",6/10/24,7/10/24,"13	",Charges,N/A
7/10/24,140 W College St - Dascomb,"200420426	",Charges,0,0,"6206	","7302	",6/10/24,7/10/24,"118	",Charges,N/A
7/10/24,30 N Professor St - Warner Center Gym,"200420427	",Charges,0,0,"1556	","7302	",6/10/24,7/10/24,"185	",Charges,N/A
7/10/24,50 N Professor St - Peters Hall,"200420429	",Charges,0,7.31,"1548	","7302	",6/10/24,7/10/24,"163	",Charges,N/A
7/10/24,135 W Lorain St - Wilder Hall,"200420430	",Charges,0,12.8,"1546	","7302	",6/10/24,7/10/24,"187	",Charges,N/A
7/10/24,180 W Lorain St - Crane Building,"200420563	",Charges,0,3.66,"1537	","7302	",6/10/24,7/10/24,"117	",Charges,N/A
7/10/24,206 Woodland St - Jones Locker Room,200420585 - Jones LR,Charges,0,0.91,"1541	","7302	",6/10/24,7/10/24,"200	",Charges,N/A
7/10/24,206 Woodland St - Williams Field House,200420585 - Williams FH,Charges,0,2.74,"1540	","7302	",6/10/24,7/10/24,"188	",Charges,N/A
7/10/24,207 Woodland St - Zechiel House,"200420586	",Charges,0,0,"6270	","7302	",6/10/24,7/10/24,"190	",Charges,N/A
7/10/24,167 Woodland St - Noah Hall,"200420587	",Charges,0,0,"6258	","7302	",6/10/24,7/10/24,"158	",Charges,N/A
7/10/24,120 W Lorain St - Severance Hall,"200420590	",Charges,0,0,"1552	","7302	",6/10/24,7/10/24,"175	",Charges,N/A
7/10/24,110 N Professor St - Wright Physics,"200420591	",Charges,0,0,"1549	","7302	",6/10/24,7/10/24,"189	",Charges,N/A
7/10/24,148 N Professor St - Barnard House,"200420592	",Charges,0,0,"6274	","7302	",6/10/24,7/10/24,"102	",Charges,N/A
7/10/24,176 N Professor St - East Hall,"200420593	",Charges,0,0,"6256	","7302	",6/10/24,7/10/24,"120	",Charges,N/A
7/10/24,194 N Professor St - Burton Hall,"200420594	",Charges,0,1.83,"6254	","7302	",6/10/24,7/10/24,"107	",Charges,N/A
7/10/24,208 N Professor St - Bailey House,"200420595	",Charges,0,0,"6272	","7302	",6/10/24,7/10/24,"100	",Charges,N/A
7/10/24,95 Union St - Langston Hall,"200420596	",Charges,0,0,"6260	","7302	",6/10/24,7/10/24,"154	",Charges,N/A
7/10/24,322 N Professor St - Central Storage,"200420607	",Charges,0,7.31,"1927	","7302	",6/10/24,7/10/24,"283	",Charges,N/A
7/10/24,40 W Lorain St - Asia House Quadrangle,200421164 - Asia,Charges,0,0,"6262	","7302	",6/10/24,7/10/24,"99	",Charges,N/A
7/10/24,50 W Lorain St - Bosworth Hall,200421164 - Bosworth,Charges,0,0,"1555	","7302	",6/10/24,7/10/24,"105	",Charges,N/A
7/10/24,154 N Main St - Keep Cottage,"200421171	",Charges,0,5.48,"6214	","7302	",6/10/24,7/10/24,"136	",Charges,N/A
7/10/24,64 E College St - Charles Martin Hall front downstairs,"200421538	",Charges,0,0,"1805	","7302	",6/10/24,7/10/24,"75	",Charges,N/A
7/10/24,52 W Lorain St - Carnegie Building,"200624855	",Charges,0,0,"1536	","7302	",6/10/24,7/10/24,"108	",Charges,N/A
7/10/24,155 N Professor St - Stevenson Hall,"500044036	",Charges,0,230.35,"6250	","7302	",6/10/24,7/10/24,"178	",Charges,N/A
7/15/24,173 W Lorain St - Central Heating Plant,"200555387	",Charges,0,1755.02,"1962	","7302	",6/15/24,7/15/24,"109	",Charges,N/A
7/15/24,173 W Lorain St - Central Heating Plant,"501157397	",Charges,0,1835.46,"1962	","7302	",6/15/24,7/15/24,"109	",Charges,N/A
7/31/24,119 / 130 Woodland St - Science Center - North Quad,12297736 019 000 8,Delivery,0,298.34,"1557	","7302	",7/1/24,7/31/24,"171	",Charges,N/A
7/31/24,119 / 130 Woodland St - Science Center - North Quad,12297736 019 000 8,Supply,509,0,"1557	","7302	",7/1/24,7/31/24,"171	",Usage,N/A
7/31/24,119 / 130 Woodland St - Science Center - North Quad,12297736 019 000 8,Taxes,0,14.88,"1557	","7302	",7/1/24,7/31/24,"171	",Taxes,N/A
7/31/24,270 Goldsmith Ln,12297736 022 000 3,Delivery,0,49.12,"6218	","7302	",7/1/24,7/31/24,"49	",Charges,N/A
7/31/24,270 Goldsmith Ln,12297736 022 000 3,Supply,27,26.97,"6218	","7302	",7/1/24,7/31/24,"49	",Usage,N/A
7/31/24,270 Goldsmith Ln,12297736 022 000 3,Taxes,0,2.45,"6218	","7302	",7/1/24,7/31/24,"49	",Taxes,N/A
7/31/24,169 N Professor St - Kahn Hall,12297736 026 000 9,Delivery,0,46.84,"6222	","7302	",7/1/24,7/31/24,"135	",Charges,N/A
7/31/24,169 N Professor St - Kahn Hall,12297736 026 000 9,Supply,0,0,"6222	","7302	",7/1/24,7/31/24,"135	",Usage,N/A
7/31/24,169 N Professor St - Kahn Hall,12297736 026 000 9,Taxes,0,2.34,"6222	","7302	",7/1/24,7/31/24,"135	",Taxes,N/A
7/31/24,212 Woodland St - Stadium Locker / Equipment,12297736 027 000 8,Delivery,0,225.92,"1541	","7302	",7/1/24,7/31/24,"296	",Charges,N/A
7/31/24,212 Woodland St - Stadium Locker / Equipment,12297736 027 000 8,Supply,209,0,"1541	","7302	",7/1/24,7/31/24,"296	",Usage,N/A
7/31/24,212 Woodland St - Stadium Locker / Equipment,12297736 027 000 8,Taxes,0,11.27,"1541	","7302	",7/1/24,7/31/24,"296	",Taxes,N/A
7/31/24,200 Woodland St B - Health and Wellness,12297736 031 000 2,Delivery,0,761.04,"1569	","7302	",7/1/24,7/31/24,"303	",Charges,N/A
7/31/24,200 Woodland St B - Health and Wellness,12297736 031 000 2,Supply,2814,1003.75,"1569	","7302	",7/1/24,7/31/24,"303	",Usage,N/A
7/31/24,200 Woodland St B - Health and Wellness,12297736 031 000 2,Taxes,0,88.01,"1569	","7302	",7/1/24,7/31/24,"303	",Taxes,N/A
7/31/24,67 1/2 N Main St - Hall Theater Complex,12297736 032 000 1,Delivery,0,174.18,"1564	","7302	",7/1/24,7/31/24,"304	",Charges,N/A
7/31/24,67 1/2 N Main St - Hall Theater Complex,12297736 032 000 1,Supply,29,11.01,"1564	","7302	",7/1/24,7/31/24,"304	",Usage,N/A
7/31/24,67 1/2 N Main St - Hall Theater Complex,12297736 032 000 1,Taxes,0,8.69,"1564	","7302	",7/1/24,7/31/24,"304	",Taxes,N/A
7/31/24,77 W College St - Kohl Building,12297736 033 000 0,Delivery,0,47.43,"1595	","7302	",7/1/24,7/31/24,"199	",Charges,N/A
7/31/24,77 W College St - Kohl Building,12297736 033 000 0,Supply,7,2.66,"1595	","7302	",7/1/24,7/31/24,"199	",Usage,N/A
7/31/24,77 W College St - Kohl Building,12297736 033 000 0,Taxes,0,2.37,"1595	","7302	",7/1/24,7/31/24,"199	",Taxes,N/A
7/31/24,12578 N Professor St,12297736 034 000  9,Delivery,0,46.05,"1825	","7302	",7/1/24,7/31/24,,Charges,N/A
7/31/24,12578 N Professor St,12297736 034 000  9,Supply,4,1.92,"1825	","7302	",7/1/24,7/31/24,,Usage,N/A
7/31/24,12578 N Professor St,12297736 034 000  9,Taxes,0,2.3,"1825	","7302	",7/1/24,7/31/24,,Taxes,N/A
7/31/24,119 / 130 Woodland St - Science Center - North Quad,122977360198 - 500736109 (119),Buy at Market / Volume,144.79,770.57,"1557	","7302	",6/30/24,7/31/24,"171	",Usage,N/A
7/31/24,119 / 130 Woodland St - Science Center - North Quad,122977360198 - 500736109 (119),Commodity Not Triggered / Volume,-86.74,-293.35,"1557	","7302	",6/30/24,7/31/24,"171	",Usage,N/A
7/31/24,119 / 130 Woodland St - Science Center - North Quad,122977360198 - 500736109 (119),County Sales Tax Lorain,0,3.58,"1557	","7302	",6/30/24,7/31/24,"171	",Taxes,N/A
7/31/24,119 / 130 Woodland St - Science Center - North Quad,122977360198 - 500736109 (119),State Sales Tax OH,0,27.44,"1557	","7302	",6/30/24,7/31/24,"171	",Taxes,N/A
7/31/24,212 Woodland St - Stadium Locker / Equipment,122977360278 - 501146766 (212),Buy at Market / Volume,81.21,432.2,"1541	","7302	",6/30/24,7/31/24,"296	",Usage,N/A
7/31/24,212 Woodland St - Stadium Locker / Equipment,122977360278 - 501146766 (212),Commodity Not Triggered / Volume,-48.65,-164.53,"1541	","7302	",6/30/24,7/31/24,"296	",Usage,N/A
7/31/24,154 Forest St - President's House,12297851 001 000 4,Delivery,0,49.54,"1560	","7302	",7/1/24,7/31/24,"166	",Charges,N/A
7/31/24,154 Forest St - President's House,12297851 001 000 4,Supply,32,31.97,"1560	","7302	",7/1/24,7/31/24,"166	",Usage,N/A
7/31/24,154 Forest St - President's House,12297851 001 000 4,Taxes,0,2.47,"1560	","7302	",7/1/24,7/31/24,"166	",Taxes,N/A
7/31/24,68 S Professor St (formerly Lewis Ctr),12297856 001 000 4,Delivery,0,47.35,"1542	","7302	",7/1/24,7/31/24,"155	",Charges,N/A
7/31/24,68 S Professor St (formerly Lewis Ctr),12297856 001 000 4,Supply,6,5.99,"1542	","7302	",7/1/24,7/31/24,"155	",Usage,N/A
7/31/24,68 S Professor St (formerly Lewis Ctr),12297856 001 000 4,Taxes,0,2.36,"1542	","7302	",7/1/24,7/31/24,"155	",Taxes,N/A
